beta,ctprime,yaw,ct,an,dPstar,us,A4,u4,v4,success
0.2,0.1,0.4363323129985824,0.07931511079509011,0.017342312343452886,0.007421939625231733,1.007394599563748,0.9207546998726067,0.9672394984371494,-0.008380003595457439,true
0.2,0.1,0.6108652381980153,0.0650884231668127,0.01511084384693245,0.005475512191845489,1.0054606030955733,0.8295471533965262,0.9725474462559284,-0.00933329646861358,true
0.2,0.1,0.7853981633974483,0.04879638469996728,0.01210947266443269,0.0035209510068896326,1.0035147741874966,0.7136097846367022,0.9788880505486375,-0.00862606363497643,true
0.2,1.6736842105263159,-0.7853981633974483,0.5882734914002961,0.1615679377212741,0.05534985504818209,1.0538973907016844,0.8182465944185479,0.724550521105051,0.10399304382208056,true
0.2,1.6736842105263159,-0.6108652381980153,0.7321470081147164,0.19258304108189142,0.08530225286733753,1.081944779544862,0.989996143228816,0.6680806283566629,0.10498556878118512,true
0.2,1.6736842105263159,-0.4363323129985824,0.8497204753692175,0.21381352057355724,0.11472531422205572,1.1088059471539913,1.1332520964185089,0.6287452991419488,0.0897768475664063,true
0.2,1.6736842105263159,-0.2617993877991494,0.9342906460516457,0.22649974220717004,0.1382537586636539,1.1298263217535556,1.2358319659569659,0.6045675271543847,0.06045305321473929,true
0.2,1.6736842105263159,-0.08726646259971647,0.9789504759642622,0.2322861503461311,0.15127133327060563,1.1412899134492396,1.2891045619211587,0.5932741914510683,0.02133028896135999,true
0.2,1.6736842105263159,0.08726646259971647,0.9789504759642604,0.2322861503461317,0.15127133327060496,1.141289913449239,1.2891045619211567,0.5932741914510686,-0.02133028896135996,true
0.2,1.6736842105263159,0.2617993877991494,0.934290646051644,0.22649974220717076,0.13825375866365322,1.129826321753555,1.2358319659569639,0.6045675271543851,-0.060453053214739164,true
0.2,1.6736842105263159,0.4363323129985824,0.8497204753692237,0.21381352057355424,0.11472531422205787,1.108805947153993,1.1332520964185169,0.6287452991419468,-0.08977684756640694,true
0.2,1.6736842105263159,0.6108652381980153,0.7321470081109376,0.19258304108397503,0.08530225286631142,1.0819447795439159,0.9899961432238849,0.668080628358118,-0.10498556878066476,true
0.2,1.6736842105263159,0.7853981633974483,0.588273491400476,0.16156793772114572,0.05534985504821924,1.0538973907017195,0.8182465944187662,0.7245505211049713,-0.10399304382211166,true
0.2,3.2473684210526317,-0.7853981633974483,0.8857604077094163,0.26140332487329027,0.09885134007733883,1.0943960344204104,0.908489119507205,0.5748739377917517,0.156581797702347,true
0.2,3.2473684210526317,-0.6108652381980153,1.0630430856709014,0.30153422157444054,0.14785116651276017,1.1382892132646638,1.1100832047337075,0.5154115185109382,0.15243411624385672,true
0.2,3.2473684210526317,-0.4363323129985824,1.207451909684238,0.32718846542286084,0.19422897544116244,1.1783284562811305,1.274191933821874,0.478557677841586,0.12757280680144817,true
0.2,3.2473684210526317,-0.2617993877991494,1.3128696210916062,0.3417342789694768,0.23043204035137593,1.208662103609278,1.3892603843096902,0.4576794009399707,0.08494891541909033,true
0.2,3.2473684210526317,-0.08726646259971647,1.3694267752885365,0.3481323935988547,0.2501677330187975,1.2248818171703797,1.448136558493364,0.44842943121412665,0.029838351935031142,true
0.2,3.2473684210526317,0.08726646259971647,1.3694267752885374,0.34813239359885456,0.25016773301879763,1.2248818171703797,1.448136558493365,0.4484294312141265,-0.029838351935031152,true
0.2,3.2473684210526317,0.2617993877991494,1.312869621091599,0.34173427896947867,0.2304320403513722,1.208662103609275,1.389260384309681,0.4576794009399717,-0.08494891541908986,true
0.2,3.2473684210526317,0.4363323129985824,1.2074519096842413,0.3271884654228598,0.19422897544116388,1.1783284562811316,1.2741919338218781,0.47855767784158515,-0.12757280680144853,true
0.2,3.2473684210526317,0.6108652381980153,1.0630430856710709,0.3015342215743849,0.14785116651282437,1.1382892132647202,1.1100832047339246,0.515411518510881,-0.15243411624388026,true
0.2,3.2473684210526317,0.7853981633974483,0.8857604077094159,0.2614033248732906,0.09885134007733852,1.0943960344204102,0.9084891195072043,0.574873937791752,-0.1565817977023469,true
0.2,4.821052631578947,-0.7853981633974483,1.0728790220151168,0.3328562246463132,0.13367080777914223,1.125762681725031,0.9776086156401259,0.4825467779604138,0.1896600080016459,true
0.2,4.821052631578947,-0.6108652381980153,1.2620577107710855,0.3753968767947834,0.1958079250328376,1.1796676862851154,1.1952377547086301,0.42806958130748435,0.1809716410533723,true
0.2,4.821052631578947,-0.4363323129985824,1.4189569160331907,0.401398285066231,0.2524985005351838,1.2267831923643735,1.3665278167417303,0.3970042825509928,0.14991927633633914,true
0.2,4.821052631578947,-0.2617993877991494,1.535711682925372,0.4156942910097847,0.29628150064825326,1.2619679081839712,1.4851689207241816,0.38002140132751666,0.09936785783591949,true
0.2,4.821052631578947,-0.08726646259971647,1.5991940602143058,0.42185680037606493,0.32025069413265134,1.2808205917473898,1.5459199850495717,0.37255692096211873,0.03484473653144928,true
0.2,4.821052631578947,0.08726646259971647,1.5991940602142696,0.42185680037607154,0.3202506941326336,1.2808205917473758,1.5459199850495349,0.3725569209621211,-0.03484473653144851,true
0.2,4.821052631578947,0.2617993877991494,1.5357116829253818,0.41569429100978283,0.2962815006482581,1.261967908183975,1.485168920724192,0.3800214013275157,-0.09936785783592009,true
0.2,4.821052631578947,0.4363323129985824,1.4189569160331847,0.4013982850662323,0.2524985005351807,1.226783192364371,1.3665278167417227,0.3970042825509935,-0.14991927633633853,true
0.2,4.821052631578947,0.6108652381980153,1.2620577107710869,0.37539687679478306,0.19580792503283811,1.1796676862851159,1.1952377547086317,0.42806958130748396,-0.18097164105337257,true
0.2,4.821052631578947,0.7853981633974483,1.0728790220151239,0.332856224646311,0.13367080777914475,1.1257626817250332,0.9776086156401348,0.482546777960411,-0.18966000800164715,true
0.2,6.394736842105263,-0.7853981633974483,1.2020782975155753,0.3868453339568654,0.16260501766959612,1.151177673232274,1.0332498778227173,0.419613717372564,0.21249942900878938,true
0.2,6.394736842105263,-0.6108652381980153,1.3975825955186665,0.4292934146268091,0.23314875075131047,1.2109077179956682,1.2569364564093262,0.3719324582051324,0.20040511116183937,true
0.2,6.394736842105263,-0.4363323129985824,1.5625348081758537,0.45458409240790576,0.2973011613900064,1.2627756422942007,1.4319193652382272,0.3452112569743398,0.16508893614053186,true
0.2,6.394736842105263,-0.2617993877991494,1.6872816941675208,0.4682118191491613,0.3464249439506807,1.3010956490074896,1.5518814366554832,0.330996895186923,0.10917515923605657,true
0.2,6.394736842105263,-0.08726646259971647,1.7558270406461334,0.4740005354676464,0.3732380837894119,1.321543100887721,1.6130487040022892,0.32484938309655087,0.038257602471906,true
0.2,6.394736842105263,0.08726646259971647,1.7558270406460386,0.4740005354676607,0.3732380837893628,1.3215431008876835,1.6130487040021995,0.3248493830965556,-0.03825760247190398,true
0.2,6.394736842105263,0.2617993877991494,1.6872816941675137,0.4682118191491625,0.346424943950677,1.3010956490074868,1.5518814366554754,0.3309968951869236,-0.10917515923605617,true
0.2,6.394736842105263,0.4363323129985824,1.5625348081758474,0.45458409240790687,0.29730116139000334,1.2627756422941983,1.4319193652382207,0.3452112569743403,-0.16508893614053122,true
0.2,6.394736842105263,0.6108652381980153,1.3975825955186674,0.42929341462680887,0.23314875075131086,1.2109077179956684,1.2569364564093273,0.3719324582051322,-0.20040511116183957,true
0.2,6.394736842105263,0.7853981633974483,1.2020782975157334,0.3868453339568251,0.16260501766966434,1.151177673232333,1.0332498778229278,0.41961371737250885,-0.2124994290088163,true
0.2,7.968421052631578,-0.7853981633974483,1.297792762912427,0.42926890503027765,0.18627585911632386,1.171559523981805,1.0766550239829569,0.37483485284078316,0.2294195158075643,true
0.2,7.968421052631578,-0.6108652381980153,1.4972886987880485,0.470821590325539,0.2636227687878954,1.2358177606643055,1.304857747510741,0.332202936908789,0.21470237901219946,true
0.2,7.968421052631578,-0.4363323129985824,1.6684281893970987,0.4951156477843586,0.33312082524989006,1.2908298301791088,1.4810083617277363,0.30896558810584346,0.17627705532037533,true
0.2,7.968421052631578,-0.2617993877991494,1.799473873581777,0.508025200317932,0.3860652849084784,1.3312139458901708,1.601005537507675,0.29682043708094075,0.11643452742836718,true
0.2,7.968421052631578,-0.08726646259971647,1.8720416378740388,0.5134500985671283,0.41492885435428484,1.3527223324498396,1.6620632635304748,0.2916245384731554,0.04078979485089395,true
0.2,7.968421052631578,0.08726646259971647,1.8720416378740388,0.5134500985671283,0.414928854354285,1.3527223324498399,1.6620632635304748,0.2916245384731554,-0.04078979485089395,true
0.2,7.968421052631578,0.2617993877991494,1.7994738735816957,0.5080252003179431,0.38606528490843706,1.3312139458901395,1.6010055375076013,0.2968204370809437,-0.11643452742836195,true
0.2,7.968421052631578,0.4363323129985824,1.6684281893971031,0.49511564778435785,0.3331208252498928,1.2908298301791108,1.4810083617277419,0.30896558810584296,-0.17627705532037585,true
0.2,7.968421052631578,0.6108652381980153,1.4972886987880496,0.4708215903255389,0.2636227687878958,1.2358177606643057,1.304857747510742,0.33220293690878877,-0.2147023790121996,true
0.2,7.968421052631578,0.7853981633974483,1.297792762912428,0.42926890503027737,0.18627585911632458,1.1715595239818057,1.0766550239829586,0.3748348528407827,-0.22941951580756453,true
0.2,9.542105263157895,-0.7853981633974483,1.372042359178542,0.46373845379400724,0.20647978773010525,1.1886797615253377,1.1126571060143813,0.34080056986292706,0.24254511406276955,true
0.2,9.542105263157895,-0.6108652381980153,1.5746709823570726,0.5040838048968491,0.28901212345278454,1.2561943507678912,1.3431062781828196,0.3024561581208575,0.2257985426253964,true
0.2,9.542105263157895,-0.4363323129985824,1.7509125424596965,0.5273557119010891,0.3625097559046955,1.3133999816401642,1.5192333921219703,0.28195878278562814,0.18499190380239725,true
0.2,9.542105263157895,-0.2617993877991494,1.8871614647807977,0.5395964642256644,0.4183464417560467,1.355246429071875,1.6387778366671375,0.27137031984787874,0.12210833206725764,true
0.2,9.542105263157895,-0.08726646259971647,1.9630570060036854,0.5446974023270543,0.44878307368106735,1.3775217411576792,1.6995584678449802,0.2668752163347364,0.04277292285351504,true
0.2,9.542105263157895,0.08726646259971647,1.9630570060036854,0.5446974023270543,0.44878307368106773,1.3775217411576794,1.6995584678449807,0.2668752163347364,-0.04277292285351504,true
0.2,9.542105263157895,0.2617993877991494,1.8871614647807977,0.5395964642256644,0.41834644175604624,1.3552464290718749,1.6387778366671368,0.2713703198478788,-0.1221083320672576,true
0.2,9.542105263157895,0.4363323129985824,1.7509125424596965,0.5273557119010891,0.3625097559046955,1.3133999816401642,1.5192333921219703,0.28195878278562814,-0.18499190380239725,true
0.2,9.542105263157895,0.6108652381980153,1.5746709823570746,0.5040838048968488,0.2890121234527852,1.2561943507678917,1.3431062781828211,0.30245615812085735,-0.2257985426253966,true
0.2,9.542105263157895,0.7853981633974483,1.3720423591785411,0.4637384537940074,0.20647978773010492,1.1886797615253375,1.11265710601438,0.34080056986292734,-0.24254511406276932,true
0.2,11.11578947368421,-0.7853981633974483,1.4317478973182907,0.49245083413772067,0.22396363347256962,1.2032984945327339,1.1430114272463672,0.3139876368536612,0.2530996617862613,true
0.2,11.11578947368421,-0.6108652381980153,1.637065174225321,0.5315121749991698,0.31053573440274757,1.2732130492570495,1.3743403018010039,0.2792341597156222,0.23474550218213494,true
0.2,11.11578947368421,-0.4363323129985824,1.817658346903601,0.5538198351389623,0.38715342063878616,1.3320310961895874,1.549912797434714,0.2609027794069581,0.1920439027684275,true
0.2,11.11578947368421,-0.2617993877991494,1.958326528316382,0.5654611416799353,0.44527443522098287,1.3749723162456506,1.6688291539189608,0.251513047187296,0.12671305051432147,true
0.2,11.11578947368421,-0.08726646259971647,2.037049072088583,0.5702792123208474,0.4769664622380491,1.3978315078993564,1.729280744161004,0.24755122712699998,0.04438513122262485,true
0.2,11.11578947368421,0.08726646259971647,2.037049072088585,0.5702792123208472,0.47696646223804967,1.3978315078993568,1.729280744161005,0.24755122712699992,-0.04438513122262489,true
0.2,11.11578947368421,0.2617993877991494,1.958326528316382,0.5654611416799353,0.44527443522098287,1.3749723162456506,1.6688291539189608,0.251513047187296,-0.12671305051432147,true
0.2,11.11578947368421,0.4363323129985824,1.817658346903525,0.5538198351389716,0.38715342063874597,1.332031096189557,1.549912797434643,0.2609027794069608,-0.1920439027684196,true
0.2,11.11578947368421,0.6108652381980153,1.6370651742253195,0.53151217499917,0.3105357344027468,1.2732130492570488,1.3743403018010023,0.2792341597156225,-0.2347455021821347,true
0.2,11.11578947368421,0.7853981633974483,1.4317478973182918,0.4924508341377205,0.22396363347257026,1.2032984945327345,1.143011427246369,0.31398763685366105,-0.2530996617862614,true
0.2,12.689473684210526,-0.7853981633974483,1.4811059028938394,0.5168452544688551,0.23926030464244213,1.2159443282010713,1.1689380878664548,0.2922669732771548,0.2618250068986152,true
0.2,12.689473684210526,-0.6108652381980153,1.68882333085782,0.5546455605312057,0.3290545540436884,1.287675855204612,1.4003464218627766,0.2605162504891143,0.2421673169417321,true
0.2,12.689473684210526,-0.4363323129985824,1.8732053445100882,0.5760689977083167,0.4081828934473627,1.3477261542321215,1.5751291451924299,0.2439241050006682,0.19791269666326222,true
0.2,12.689473684210526,-0.2617993877991494,2.017697507489982,0.5871783684409508,0.4681749371887216,1.3915278920587468,1.6933864923461497,0.23547788842977274,0.1305546355481586,true
0.2,12.689473684210526,-0.08726646259971647,2.098865735836126,0.591749901563164,0.5009073663221711,1.4148550217760363,1.7535165474803773,0.2319319906183675,0.04573205053314889,true
0.2,12.689473684210526,0.08726646259971647,2.098865735836126,0.591749901563164,0.5009073663221711,1.4148550217760363,1.7535165474803773,0.2319319906183675,-0.04573205053314889,true
0.2,12.689473684210526,0.2617993877991494,2.017697507489984,0.5871783684409506,0.4681749371887232,1.391527892058748,1.6933864923461517,0.23547788842977269,-0.1305546355481588,true
0.2,12.689473684210526,0.4363323129985824,1.8732053445100882,0.5760689977083167,0.4081828934473627,1.3477261542321215,1.5751291451924299,0.2439241050006682,-0.19791269666326222,true
0.2,12.689473684210526,0.6108652381980153,1.6888233308578344,0.5546455605312038,0.32905455404369616,1.287675855204618,1.4003464218627921,0.26051625048911375,-0.24216731694173416,true
0.2,12.689473684210526,0.7853981633974483,1.4811059028938378,0.5168452544688553,0.23926030464244133,1.2159443282010707,1.1689380878664528,0.29226697327715523,-0.26182500689861493,true
0.2,14.263157894736842,-0.7853981633974483,1.5228115096411226,0.537906107820575,0.2527644382506508,1.2269999496742534,1.1913199128616636,0.2742753823965354,0.2691975862350204,true
0.2,14.263157894736842,-0.6108652381980153,1.7327063111219658,0.5745092587136645,0.3451929714741964,1.300148431116165,1.4223635725172843,0.24504396547228888,0.24845987780170523,true
0.2,14.263157894736842,-0.4363323129985824,1.9204336500556811,0.595129534394497,0.4263964943877468,1.361173386742311,1.5962729000538924,0.2298712555265714,0.20290258274364237,true
0.2,14.263157894736842,-0.2617993877991494,2.068283244252098,0.6057666288515842,0.4879606367100736,1.4056746684138273,1.713891266137457,0.22218457040897327,0.13382777356888056,true
0.2,14.263157894736842,-0.08726646259971647,2.15159778409042,0.6101222301424719,0.5215790060193053,1.429390783529826,1.7737263419131137,0.2189707385511685,0.04688102574084808,true
0.2,14.263157894736842,0.08726646259971647,2.151597784090422,0.6101222301424717,0.521579006019306,1.4293907835298265,1.7737263419131146,0.21897073855116844,-0.0468810257408481,true
0.2,14.263157894736842,0.2617993877991494,2.0682832442520946,0.6057666288515845,0.487960636710072,1.4056746684138264,1.7138912661374548,0.2221845704089733,-0.13382777356888045,true
0.2,14.263157894736842,0.4363323129985824,1.92043365005568,0.5951295343944971,0.42639649438774613,1.3611733867423106,1.5962729000538916,0.22987125552657145,-0.2029025827436423,true
0.2,14.263157894736842,0.6108652381980153,1.7327063111219658,0.5745092587136645,0.3451929714741964,1.300148431116165,1.4223635725172843,0.24504396547228888,-0.24845987780170523,true
0.2,14.263157894736842,0.7853981633974483,1.5228115096411248,0.5379061078205747,0.25276443825065165,1.226999949674254,1.1913199128616656,0.2742753823965352,-0.26919758623502077,true
0.2,15.836842105263157,-0.7853981633974483,1.5586656932053806,0.5563329329251556,0.2648004199402927,1.2367703262448255,1.2108728607439887,0.2590858229878187,0.275535770318329,true
0.2,15.836842105263157,-0.6108652381980153,1.7705625711616846,0.5918152015263142,0.35940760526035426,1.3110359302861667,1.4412610832707728,0.23199503234579968,0.25388824248396863,true
0.2,15.836842105263157,-0.4363323129985824,1.9612731446911038,0.6117074697163963,0.4423706208966681,1.3728587843596292,1.6143003861897525,0.21799693961949418,0.2072174618017759,true
0.2,15.836842105263157,-0.2617993877991494,2.1121063402063904,0.6219233826920388,0.5052781831690386,1.4179408895784638,1.7313122397525282,0.2109347814230388,0.1366633365304049,true
0.2,15.836842105263157,-0.08726646259971647,2.1973266048267215,0.6260885300081973,0.5396659138529593,1.4419888445160616,1.7908826807924056,0.20799163884617075,0.04787740807445344,true
0.2,15.836842105263157,0.08726646259971647,2.197326604826719,0.6260885300081975,0.539665913852958,1.4419888445160607,1.7908826807924039,0.2079916388461708,-0.04787740807445339,true
0.2,15.836842105263157,0.2617993877991494,2.1121063402063904,0.6219233826920388,0.5052781831690386,1.4179408895784638,1.7313122397525282,0.2109347814230388,-0.1366633365304049,true
0.2,15.836842105263157,0.4363323129985824,1.9612731446911038,0.6117074697163963,0.4423706208966681,1.3728587843596292,1.6143003861897525,0.21799693961949418,-0.2072174618017759,true
0.2,15.836842105263157,0.6108652381980153,1.7705625711616566,0.5918152015263174,0.3594076052603388,1.3110359302861547,1.441261083270745,0.23199503234580057,-0.25388824248396474,true
0.2,15.836842105263157,0.7853981633974483,1.5586656932053822,0.5563329329251554,0.2648004199402937,1.2367703262448264,1.2108728607439911,0.2590858229878186,-0.27553577031832943,true
0.2,17.410526315789475,-0.7853981633974483,1.5899430954208285,0.5726341275276827,0.27558802829145695,1.2454621859301345,1.2280615610166126,0.24607341846462083,0.28106488611966274,true
0.2,17.410526315789475,-0.6108652381980153,1.8036773905558792,0.6070756338210279,0.37205472630526326,1.3206473611777017,1.4576954168502734,0.22080387542576216,0.25863671250867404,true
0.2,17.410526315789475,-0.4363323129985824,1.9970726530455936,0.6263067348457219,0.4565353938629598,1.3831380219363587,1.6298960698580613,0.20779307490817395,0.21099984329955054,true
0.2,17.410526315789475,-0.2617993877991494,2.150580879654957,0.6361451551554135,0.5206176709999258,1.428718076459046,1.7463537528579454,0.20125177441828368,0.1391528224199249,true
0.2,17.410526315789475,-0.08726646259971647,2.237552695067288,0.6401376100054446,0.5555120497551806,1.4529363714613952,1.8054299658619077,0.19856378341379607,0.04875389176708958,true
0.2,17.410526315789475,0.08726646259971647,2.237552695067291,0.6401376100054443,0.5555120497551822,1.4529363714613963,1.8054299658619102,0.1985637834137959,-0.04875389176708964,true
0.2,17.410526315789475,0.2617993877991494,2.1505808796549593,0.6361451551554133,0.5206176709999261,1.4287180764590461,1.746353752857946,0.2012517744182837,-0.13915282241992505,true
0.2,17.410526315789475,0.4363323129985824,1.9970726530455958,0.6263067348457216,0.4565353938629607,1.3831380219363592,1.6298960698580625,0.20779307490817392,-0.21099984329955074,true
0.2,17.410526315789475,0.6108652381980153,1.8036773905558874,0.607075633821027,0.3720547263052685,1.3206473611777056,1.457695416850283,0.2208038754257615,-0.2586367125086751,true
0.2,17.410526315789475,0.7853981633974483,1.5899430954208291,0.5726341275276826,0.2755880282914571,1.2454621859301347,1.2280615610166132,0.24607341846462072,-0.2810648861196628,true
0.2,18.984210526315792,-0.7853981633974483,1.6175533599574832,0.5871920664341255,0.28532249498795614,1.2532537612050705,1.2432981600117092,0.234778187937197,0.2859457374408954,true
0.2,18.984210526315792,-0.6108652381980153,1.8329814712277723,0.620669077370927,0.38340058859796755,1.3292107346711022,1.472139312055475,0.2110735699547678,0.2628387450489493,true
0.2,18.984210526315792,-0.4363323129985824,2.028818308158492,0.6392971319845491,0.4691843397269708,1.3922530946110727,1.6435038285879409,0.19890906997518673,0.21435391669470086,true
0.2,18.984210526315792,-0.2617993877991494,2.184797026065257,0.6487911110369908,0.5341051428747405,1.4381273538011954,1.7591477551617247,0.19284436746212935,0.1413667700043744,true
0.2,18.984210526315792,-0.08726646259971647,2.273323512594017,0.6526317464295116,0.5695526667076543,1.4625680611251555,1.8179575982378537,0.1903490007362827,0.04953329980900891,true
0.2,18.984210526315792,0.08726646259971647,2.273323512594013,0.6526317464295119,0.5695526667076528,1.4625680611251544,1.8179575982378529,0.1903490007362823,-0.04953329980900879,true
0.2,18.984210526315792,0.2617993877991494,2.184797026065252,0.6487911110369913,0.5341051428747378,1.4381273538011934,1.7591477551617214,0.1928443674621294,-0.14136677000437398,true
0.2,18.984210526315792,0.4363323129985824,2.028818308158492,0.6392971319845491,0.4691843397269708,1.3922530946110727,1.6435038285879409,0.19890906997518673,-0.21435391669470086,true
0.2,18.984210526315792,0.6108652381980153,1.8329814712277723,0.620669077370927,0.38340058859796755,1.3292107346711022,1.472139312055475,0.2110735699547678,-0.2628387450489493,true
0.2,18.984210526315792,0.7853981633974483,1.6175533599574858,0.5871920664341251,0.28532249498795803,1.253253761205072,1.2432981600117132,0.23477818793719682,-0.28594573744089585,true
0.2,20.55789473684211,-0.7853981633974483,1.6421602363466987,0.6003006474805836,0.2941812052181153,1.2603025075095025,1.2569543033602255,0.22485314045031313,0.2902956597306828,true
0.2,20.55789473684211,-0.6108652381980153,1.859169374546177,0.6328820327624995,0.3936448206781707,1.3368955237110265,1.4849350750387884,0.20251756299224058,0.2665939361135086,true
0.2,20.55789473684211,-0.4363323129985824,2.0572449397439954,0.6509577730269592,0.48054389457585645,1.4003884422373576,1.6554563218545364,0.1910891178960625,0.2173573201013532,true
0.2,20.55789473684211,-0.2617993877991494,2.2154719320271066,0.6601400188049311,0.5462088489087099,1.446519166074267,1.7703708492395551,0.18542981156789978,0.14335158247088073,true
0.2,20.55789473684211,-0.08726646259971647,2.3054106893242823,0.6638442020924028,0.5821648459480588,1.471166099360689,1.828962156900319,0.18309652937187051,0.0502324452384389,true
0.2,20.55789473684211,0.08726646259971647,2.305410689324286,0.6638442020924026,0.5821648459480608,1.4711660993606903,1.8289621569003214,0.18309652937187043,-0.05023244523843895,true
0.2,20.55789473684211,0.2617993877991494,2.2154719320271097,0.6601400188049309,0.5462088489087122,1.4465191660742684,1.7703708492395571,0.18542981156789995,-0.1433515824708809,true
0.2,20.55789473684211,0.4363323129985824,2.0572449397439976,0.650957773026959,0.48054389457585744,1.4003884422373583,1.655456321854538,0.1910891178960625,-0.21735732010135342,true
0.2,20.55789473684211,0.6108652381980153,1.859169374546168,0.6328820327625004,0.3936448206781627,1.3368955237110205,1.4849350750387758,0.20251756299224136,-0.26659393611350773,true
0.2,20.55789473684211,0.7853981633974483,1.6421602363467003,0.6003006474805834,0.2941812052181165,1.2603025075095033,1.256954303360228,0.22485314045031302,-0.2902956597306831,true
0.2,22.13157894736842,-0.7853981633974483,1.6642894425803378,0.6121862282423052,0.30226399090838724,1.2666996415153158,1.2692227130865155,0.21605802111818692,0.2942075876782811,true
0.2,22.13157894736842,-0.6108652381980153,1.882765242435158,0.6439365733047646,0.40295774858600103,1.3438435538138311,1.496370504324015,0.1949183589094064,0.26997744456662653,true
0.2,22.13157894736842,-0.4363323129985824,2.0829510918039,0.6615008166292922,0.49066638473665963,1.407598227291337,1.6657989027628448,0.18416655529456144,0.22007329242592036,true
0.2,22.13157894736842,-0.2617993877991494,2.243188956976474,0.6704032266364239,0.557157767021531,1.4540686139405996,1.7803211496712865,0.17882505946224192,0.14514500595249716,true
0.2,22.13157894736842,-0.08726646259971647,2.334410986651868,0.6739845111842634,0.5936153277364521,1.4789288879083407,1.8387762693391818,0.1766255669614545,0.0508643308510145,true
0.2,22.13157894736842,0.08726646259971647,2.3344109866518727,0.6739845111842631,0.5936153277364548,1.4789288879083426,1.8387762693391867,0.1766255669614541,-0.0508643308510146,true
0.2,22.13157894736842,0.2617993877991494,2.2431889569764776,0.6704032266364237,0.5571577670215331,1.4540686139406012,1.7803211496712883,0.1788250594622421,-0.14514500595249735,true
0.2,22.13157894736842,0.4363323129985824,2.0829510918039,0.6615008166292922,0.49066638473665963,1.407598227291337,1.6657989027628448,0.18416655529456144,-0.22007329242592036,true
0.2,22.13157894736842,0.6108652381980153,1.8827652424351518,0.6439365733047652,0.4029577485859981,1.343843553813829,1.49637050432401,0.19491835890940645,-0.2699774445666258,true
0.2,22.13157894736842,0.7853981633974483,1.6642894425803387,0.6121862282423051,0.30226399090838735,1.266699641515316,1.269222713086516,0.21605802111818695,-0.29420758767828137,true
0.2,23.705263157894738,-0.7853981633974483,1.6843370921147909,0.6230297186392235,0.3096753193810737,1.272537087381005,1.2803113525028627,0.2081979837364796,0.29775154491147504,true
0.2,23.705263157894738,-0.6108652381980153,1.904186433559858,0.6540065928383966,0.41144835429686344,1.3501469210945265,1.5066181201490796,0.18811748116945826,0.27304911718228986,true
0.2,23.705263157894738,-0.4363323129985824,2.1063082502029467,0.6711007656430467,0.49991046701971315,1.414150251578661,1.6750944200203417,0.1779505284114024,0.22254108284600604,true
0.2,23.705263157894738,-0.2617993877991494,2.268396883482383,0.6797468925639808,0.5671563624430433,1.460928719990042,1.7892620720537011,0.17288733273313597,0.1467760788182244,true
0.2,23.705263157894738,-0.08726646259971647,2.3608097264541597,0.6832155345369082,0.6040376784954603,1.4859594062469113,1.84754443967586,0.17080996686794062,0.0514395312939201,true
0.2,23.705263157894738,0.08726646259971647,2.3608097264541548,0.6832155345369085,0.6040376784954589,1.4859594062469104,1.8475444396758576,0.17080996686794073,-0.05143953129392001,true
0.2,23.705263157894738,0.2617993877991494,2.268396883482386,0.6797468925639806,0.5671563624430441,1.4609287199900425,1.7892620720537018,0.17288733273313606,-0.14677607881822458,true
0.2,23.705263157894738,0.4363323129985824,2.1063082502029467,0.6711007656430467,0.49991046701971437,1.414150251578662,1.6750944200203433,0.17795052841140233,-0.22254108284600604,true
0.2,23.705263157894738,0.6108652381980153,1.9041864335598395,0.6540065928383982,0.4114483542968531,1.3501469210945187,1.506618120149062,0.18811748116945887,-0.2730491171822873,true
0.2,23.705263157894738,0.7853981633974483,1.6843370921147949,0.6230297186392231,0.3096753193810761,1.272537087381007,1.2803113525028675,0.2081979837364794,-0.29775154491147576,true
0.2,25.278947368421054,-0.7853981633974483,1.7025994412345822,0.6329782951259345,0.3165328866705325,1.2779146189549422,1.2904591644990884,0.20110945264935545,0.30097990263720986,true
0.2,25.278947368421054,-0.6108652381980153,1.9238131348673695,0.6632268721672648,0.4190701590929785,1.355780335498942,1.515562679473394,0.1820237452658275,0.2758634705290771,true
0.2,25.278947368421054,-0.4363323129985824,2.1276622261264464,0.6798922879386017,0.5083909521365056,1.4201344669691591,1.6834944175928315,0.17232971432890024,0.22479722789212084,true
0.2,25.278947368421054,-0.2617993877991494,2.291465416783986,0.6883024543151882,0.5763177713396049,1.4671862672090192,1.7973232886620623,0.16751394199468328,0.1482687227573167,true
0.2,25.278947368421054,-0.08726646259971647,2.384978853493574,0.6916680372682591,0.6135933827327164,1.4923762144630404,1.8554568980209996,0.16554341219877472,0.05196615084766935,true
0.2,25.278947368421054,0.08726646259971647,2.384978853493574,0.6916680372682591,0.6135933827327164,1.4923762144630404,1.8554568980209996,0.16554341219877472,-0.05196615084766935,true
0.2,25.278947368421054,0.2617993877991494,2.291465416783983,0.6883024543151884,0.5763177713396023,1.4671862672090175,1.797323288662059,0.16751394199468334,-0.14826872275731653,true
0.2,25.278947368421054,0.4363323129985824,2.127662226126442,0.679892287938602,0.5083909521365043,1.4201344669691582,1.6834944175928293,0.17232971432890032,-0.22479722789212048,true
0.2,25.278947368421054,0.6108652381980153,1.9238131348673695,0.6632268721672648,0.4190701590929785,1.355780335498942,1.515562679473394,0.1820237452658275,-0.2758634705290771,true
